0.06,42,0.06,40,0,0
0.06017407632441711,44,0.06017407632441711,42,0,0
0.06026111448662567,46,0.06026111448662567,44,0,0
0.060348152648834225,48,0.060348152648834225,46,0,0
0.06043519081104278,50,0.06043519081104278,48,0,0
0.06052222897325134,52,0.06052222897325134,50,0,0
0.060609267135459895,54,0.060609267135459895,52,0,0
0.06069630529766845,56,0.06069630529766845,54,0,0
0.06078334345987701,58,0.06078334345987701,56,0,0
0.060870381622085565,60,0.060870381622085565,58,0,0
0.06095741978429412,62,0.06095741978429412,60,0,0
0.06104445794650268,64,0.06104445794650268,62,0,0
0.061131496108711235,66,0.061131496108711235,64,0,0
0.06121853427091979,68,0.06121853427091979,66,0,0
0.06130557243312835,70,0.06130557243312835,68,0,0
0.061392610595336905,72,0.061392610595336905,70,0,0
0.06147964875754546,74,0.06147964875754546,72,0,0
0.06156668691975402,76,0.06156668691975402,74,0,0
0.061653725081962575,78,0.061653725081962575,76,0,0
0.06174076324417113,80,0.06174076324417113,77,0,0
0.06182780140637969,82,0.06182780140637969,76,0,0
0.061914839568588245,84,0.061914839568588245,75,0,0
0.0620018777307968,86,0.0620018777307968,74,0,0
0.06208891589300536,88,0.06208891589300536,73,0,0
0.062175954055213915,90,0.062175954055213915,72,0,0
0.06226299221742247,92,0.06226299221742247,71,0,0
0.06235003037963103,94,0.06235003037963103,70,0,0
0.062437068541839585,96,0.062437068541839585,69,0,0
0.06252410670404815,98,0.06252410670404815,68,0,0
0.0626111448662567,100,0.0626111448662567,67,0,0
0.06269818302846525,102,0.06269818302846525,66,0,0
0.06278522119067381,104,0.06278522119067381,65,0,0
0.06287225935288238,106,0.06287225935288238,64,0,0
0.06295929751509093,108,0.06295929751509093,63,0,0
0.06304633567729948,110,0.06304633567729948,62,0,0
0.06313337383950804,112,0.06313337383950804,61,0,0
0.0632204120017166,114,0.0632204120017166,60,0,0
0.06330745016392515,116,0.06330745016392515,59,0,0
0.0633944883261337,118,0.0633944883261337,58,0,0
0.06348152648834227,120,0.06348152648834227,57,0,0
0.12,122,0.06,101,0,0
0.12008703816220856,124,0.060087038162208554,100,0,0
0.12017407632441711,126,0.06017407632441711,99,0,0
0.12026111448662566,128,0.060087038162208554,98,0,0
0.12034815264883422,130,0.06017407632441711,97,0,0
0.12043519081104279,132,0.06026111448662567,96,0,0
0.12052222897325134,134,0.06026111448662567,95,0,0
0.12060926713545989,136,0.060348152648834225,94,0,0
0.12069630529766845,138,0.06043519081104278,93,0,0
0.12078334345987701,140,0.06043519081104278,92,0,0
0.12087038162208556,142,0.06052222897325134,91,0,0
0.12095741978429411,144,0.060609267135459895,90,0,0
0.12104445794650268,146,0.060609267135459895,89,0,0
0.12113149610871124,148,0.06069630529766845,88,0,0
0.12121853427091979,150,0.06078334345987701,87,0,0
0.12130557243312834,152,0.06078334345987701,86,0,0
0.1213926105953369,154,0.060870381622085565,85,0,0
0.12147964875754547,156,0.06095741978429412,84,0,0
0.12156668691975402,158,0.06095741978429412,83,0,0
0.12165372508196257,160,0.06104445794650268,82,0,0
0.12174076324417113,162,0.061131496108711235,81,0,0
0.1218278014063797,164,0.061131496108711235,80,0,0
0.12191483956858824,166,0.06121853427091979,79,0,0
0.12200187773079679,168,0.06130557243312835,78,0,0
0.12208891589300536,170,0.06130557243312835,77,0,0
0.12217595405521392,170,0.061392610595336905,76,0,0
0.12226299221742247,170,0.06147964875754546,75,0,0
0.12235003037963102,170,0.06147964875754546,74,0,0
0.12243706854183958,170,0.06156668691975402,73,0,0
0.12252410670404815,170,0.061653725081962575,72,0,0
0.1226111448662567,170,0.061653725081962575,71,0,0
0.12269818302846525,170,0.06174076324417113,70,0,0
0.12278522119067381,170,0.06182780140637969,69,0,0
0.12287225935288237,170,0.06182780140637969,68,0,0
0.12295929751509092,170,0.061914839568588245,67,0,0
0.12304633567729947,170,0.0620018777307968,66,0,0
0.12313337383950804,170,0.0620018777307968,65,0,0
0.1232204120017166,170,0.06208891589300536,64,0,0
0.12330745016392515,170,0.062175954055213915,63,0,0
0.1233944883261337,170,0.062175954055213915,62,0,0
0.12348152648834226,170,0.06226299221742247,61,0,0
0.12356856465055083,170,0.06235003037963103,60,0,0
0.12365560281275938,170,0.06235003037963103,59,0,0
0.12374264097496793,170,0.062437068541839585,58,0,0
0.12382967913717649,170,0.06252410670404815,57,0,0
0.12391671729938505,170,0.06252410670404815,56,0,0
0.1240037554615936,170,0.0626111448662567,55,0,0
0.12409079362380215,170,0.06269818302846525,54,0,0
0.12417783178601072,170,0.06269818302846525,53,0,0
0.12426486994821928,170,0.06278522119067381,52,0,0
0.12435190811042783,170,0.06287225935288238,51,0,0
0.12443894627263638,170,0.06287225935288238,50,0,0
0.12452598443484494,170,0.06295929751509093,49,0,0
0.12461302259705351,170,0.06304633567729948,48,0,0
0.12470006075926206,170,0.06304633567729948,47,0,0
0.12478709892147061,170,0.06313337383950804,46,0,0
0.1600138875939945,170,0.06,96,0,0
0.16010092575620305,170,0.060087038162208554,95,0,0
0.1601879639184116,170,0.06017407632441711,94,0,0
0.16027500208062018,170,0.06026111448662567,93,0,0
0.1603620402428287,170,0.060348152648834225,92,0,0
0.16044907840503728,170,0.06043519081104278,91,0,0
0.16053611656724584,170,0.06052222897325134,90,0,0
0.1606231547294544,170,0.060609267135459895,89,0,0
0.16071019289166297,170,0.06069630529766845,88,0,0
0.1607972310538715,170,0.06078334345987701,87,0,0
0.16088426921608007,170,0.060870381622085565,86,0,0
0.16097130737828863,170,0.06095741978429412,85,0,0
0.16105834554049717,170,0.06104445794650268,84,0,0
0.16114538370270573,170,0.061131496108711235,83,0,0
0.1612324218649143,170,0.06121853427091979,82,0,0
0.16131946002712286,170,0.06130557243312835,81,0,0
0.16140649818933142,170,0.061392610595336905,80,0,0
0.16149353635153996,170,0.06147964875754546,79,0,0
0.16158057451374852,170,0.06156668691975402,78,0,0
0.16166761267595708,170,0.061653725081962575,77,0,0
0.16175465083816562,170,0.06174076324417113,76,0,0
0.16184168900037418,170,0.06182780140637969,75,0,0
0.16192872716258275,170,0.061914839568588245,74,0,0
0.1620157653247913,170,0.0620018777307968,73,0,0
0.16210280348699987,170,0.06208891589300536,72,0,0
0.1621898416492084,170,0.062175954055213915,71,0,0
0.16227687981141697,170,0.06226299221742247,70,0,0
0.16236391797362554,170,0.06235003037963103,69,0,0
0.16245095613583407,170,0.062437068541839585,68,0,0
