0,5494.333333333358
1,5524.3333333333585
2,5497.6666666666915
3,5496.6666666666915
4,5525.66666666669
5,5510.000000000024
6,5526.000000000024
7,5543.000000000024
8,5583.66666666669
9,5571.333333333355
10,5557.000000000024
11,5506.333333333354
12,5479.333333333354
13,5434.333333333356
14,5447.000000000021
15,5455.333333333354
16,5471.333333333355
17,5469.666666666688
18,5438.000000000021
19,5433.666666666689
20,5427.000000000022
21,5431.666666666688
22,5426.333333333355
23,5430.000000000021
24,5433.666666666688
25,5426.000000000021
26,5437.00000000002
27,5436.666666666688
28,5432.666666666688
29,5427.666666666687
30,5444.000000000022
31,5434.000000000022
32,5440.666666666689
33,5437.666666666688
34,5436.333333333355
35,5454.666666666686
36,5497.00000000002
37,5496.000000000021
38,5484.00000000002
39,5433.666666666688
40,5446.666666666687
41,5436.666666666687
42,5483.333333333354
43,5437.666666666687
44,5442.00000000002
45,5451.333333333354
46,5441.000000000021
47,5439.000000000021
48,5439.00000000002
49,5431.333333333353
50,5433.666666666687
51,5442.00000000002
52,5472.666666666687
53,5479.00000000002
54,5469.00000000002
55,5491.333333333355
56,5549.000000000022
57,5570.666666666688
58,5630.333333333355
59,5607.666666666688
60,5624.666666666688
61,5640.666666666689
62,5649.333333333355
63,5651.666666666688
64,5649.666666666689
65,5643.666666666688
66,5654.666666666689
67,5624.666666666688
68,5652.666666666689
69,5643.66666666669
70,5652.666666666688
71,5641.333333333355
72,5649.333333333356
73,5652.666666666688
74,5646.666666666688
75,5642.333333333355
76,5650.333333333356
77,5646.333333333356
78,5651.66666666669
79,5652.666666666689
80,5649.666666666689
81,5651.333333333355
82,5649.333333333357
83,5649.666666666689
84,5655.333333333355
85,5658.000000000021
86,5656.000000000021
87,5650.000000000021
88,5645.666666666688
89,5643.333333333355
90,5651.333333333356
91,5650.333333333355
92,5648.666666666688
93,5660.333333333355
94,5650.333333333356
95,5645.000000000021
96,5651.66666666669
97,5650.66666666669
98,5651.666666666689
99,5650.333333333357
100,5649.000000000022
101,5654.333333333354
102,5645.000000000023
103,5657.666666666689
104,5646.666666666688
105,5652.000000000022
106,5655.000000000022
107,5645.000000000023
108,5653.666666666689
109,5657.000000000023
110,5657.333333333355
111,5654.333333333355
112,5653.666666666689
113,5658.666666666688
114,5648.333333333356
115,5659.000000000023
116,5650.333333333355
117,5654.333333333355
118,5657.333333333356
119,5652.000000000022
120,5655.666666666689
121,5649.333333333356
122,5650.666666666689
123,5649.333333333356
124,5655.000000000022
125,5650.000000000021
126,5648.666666666689
127,5651.333333333356
128,5658.666666666689
129,5660.666666666689
130,5656.000000000022
131,5655.000000000023
132,5648.666666666689
133,5655.000000000022
134,5655.333333333355
135,5646.000000000022
136,5641.333333333356
137,5655.666666666689
138,5647.666666666689
139,5649.66666666669
140,5640.333333333355
141,5652.000000000023
